record_id,entity_id,contributor_id,rating,created_at,attack_type,ground_truth_risk,P,B,C,X,T,data_trust_score,evidence_coverage,uncertainty,confidence,tier,recommended_action,risk_probability_model,model_flag
injected_fde95318e09fb294b28f,entity_67ec81c7be73f2ce81b8,,4.0,2026-02-02 15:46:39+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,90.12499999999999,65.63133743481433,78.13722206977668,0.6233333333333333,36.044199918504255,Medium,B_Standard,normal_use_with_monitoring,1.0,True
injected_c647e6df1697536187ba,entity_106c81c6badaa87d6eb6,,3.0,2026-06-26 15:31:11+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,75.5,4.976619116803249e-09,45.948851442836414,0.6233333333333333,39.850368265292744,Medium,D_Review_Required,human_review,1.0,True
injected_0c84f234ca3e858a0f28,entity_f62bc45bca976833474a,,5.0,2026-06-05 11:38:47+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,80.0,55.78017470005501,66.51576642749353,0.6233333333333333,33.531428432511454,Medium,C_Watch,downweight_and_monitor,1.0,True
injected_f3eb9fd9b814a82595b8,entity_28aaa67ce7dd790e6314,,3.5,2026-06-18 15:24:29+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,85.00000000000001,77.67634745266123,80.91262715714845,0.6233333333333333,35.79958609818771,Medium,B_Standard,normal_use_with_monitoring,1.0,True
injected_e3ed3746cab08aba9890,entity_888fdc608358ed2b8558,,4.5,2026-01-18 09:59:11+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,,65.50951221164331,64.00132710098583,0.3733333333333333,51.39792034877314,Low,C_Watch,downweight_and_monitor,1.0,True
injected_cb23873c4cc7dee04842,entity_23175f3d8df5a21a9ea9,,3.0,2026-06-17 23:27:45+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,75.125,88.41560057166767,81.25925273963765,0.6233333333333333,35.9225597227973,Medium,B_Standard,normal_use_with_monitoring,1.0,True
injected_ca393bf280dcb8ed5e80,entity_2b5501224352e6d5c9b6,,4.5,2026-04-14 06:23:51+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.5,45.24292459913226,67.30296558487746,0.6233333333333333,35.147701314146786,Medium,C_Watch,downweight_and_monitor,1.0,True
injected_cbc6370a902952d0e1f1,entity_fa6c14ecb25f810fcb3d,,5.0,2026-02-21 08:49:05+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,83.54166666666664,88.77977563543834,81.17135503794138,0.6233333333333333,34.87576751813576,Medium,B_Standard,normal_use_with_monitoring,1.0,True
injected_7b1069c9489baf0e1200,entity_5ad349035b10e44fee32,,5.0,2026-02-14 19:04:49+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,81.25,88.84756884616813,80.27942718128222,0.6233333333333333,34.762729913134535,Medium,B_Standard,normal_use_with_monitoring,1.0,True
injected_9a8cc18ccea9cfa805e1,entity_b7f7a3ff0c47f290dd58,,4.0,2026-04-18 07:36:38+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,94.0,65.96325142514227,79.82448703915955,0.6233333333333333,36.291418361078456,Medium,B_Standard,normal_use_with_monitoring,1.0,True
injected_8b2483357d24acde515d,entity_fb0b9a70e04bcddb997e,,4.5,2026-01-11 13:55:31+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,84.16666666666667,88.33861366189655,81.2450868667348,0.6233333333333333,34.878608166619365,Medium,B_Standard,normal_use_with_monitoring,1.0,True
injected_4e8da3d7cb8268cc006b,entity_1655438eecd6d85d1f74,,4.0,2026-04-02 17:36:26+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,90.0,88.66733975323109,87.32612674293848,0.6233333333333333,36.320745482632084,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_3c3d33dd0e5e8a741bce,entity_302ca990f91e47082ba6,,3.5,2026-01-06 23:09:10+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,85.79166666666667,98.25447206224226,89.48339905938683,0.6233333333333333,36.65788298936044,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_89fa6ed2d926edc47781,entity_628ae2dd79e5b0b8d031,,3.5,2026-01-17 03:26:00+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,84.95833333333334,99.17782182386554,89.51950190495765,0.6233333333333333,36.69582890405605,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_08b296f27156ac7b4e3a,entity_4b3fe06f2f8443e39ba2,,4.5,2026-02-05 21:20:32+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,93.33333333333333,67.1639395889889,76.42904111556862,0.6233333333333333,34.765569668933665,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_e15fc7adaa6d89b94b4f,entity_c9d3682a8d2135825768,,4.5,2026-01-20 02:09:48+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,93.54166666666667,86.93808364021474,84.44340370295868,0.6233333333333333,35.41980743444909,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_566b27f3a82928cf91f0,entity_755b8e7b888c3a5ec297,,5.0,2026-05-04 19:09:46+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,87.5,97.7140117270169,86.34217165221087,0.6233333333333333,35.78641576400838,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_e95deec8f210bea54162,entity_939487a272567e1d9b77,,4.5,2026-01-29 20:08:35+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.16666666666669,66.37656558509651,76.44747400170804,0.6233333333333333,34.84575098113799,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_f1d5456e26f2488e762e,entity_cc932d2a0ed89633c63b,,4.0,2026-06-22 21:49:24+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,90.5,88.68478112107616,87.53365670330415,0.6233333333333333,36.34277048006334,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_a0fd8d797fbec2f7df8f,entity_0bc82e8a977def6444cb,,3.5,2026-04-08 10:20:00+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,83.58333333333334,99.07926238845326,88.92850213139657,0.6233333333333333,36.661154839141524,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_2023d75ee466511d610d,entity_b7f7a3ff0c47f290dd58,,4.0,2026-01-13 19:10:58+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,94.0,77.91667910373812,84.6186425252274,0.6233333333333333,36.25987591657225,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_76a56daf0512d648f71c,entity_888fdc608358ed2b8558,,4.0,2026-01-22 22:43:28+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,,88.872114672898,85.67271267771888,0.3733333333333333,55.578853105373476,Low,C_Watch,downweight_and_monitor,0.9999999999999998,True
injected_b8db0581f636085f4650,entity_c63d368778ba50e141ae,,4.0,2026-01-31 11:55:50+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,95.04166666666667,67.47784734898984,80.84972604605028,0.6233333333333333,36.340841518684016,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_88b451d58c4506506947,entity_939487a272567e1d9b77,,4.5,2026-05-21 12:29:07+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.16666666666669,67.05796595077939,76.72076291842578,0.6233333333333333,34.849173062580455,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_78f062778518de0d458b,entity_fa6c14ecb25f810fcb3d,,5.0,2026-04-09 15:12:03+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,83.54166666666664,97.83294416775132,84.80230498405622,0.6233333333333333,35.61063901320884,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_cf3f4691f5b7141f5412,entity_5ad349035b10e44fee32,,4.0,2026-03-26 07:37:07+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,94.58333333333334,77.007012847733,84.48776033699005,0.6233333333333333,36.28644678638421,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_0dff90ab9604e913392d,entity_19bd4527da145f91d5ce,,4.5,2026-05-26 20:40:38+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.5,86.74413691111735,83.94783683299981,0.6233333333333333,35.32923862908726,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_c38f1e0649407519fd52,entity_553f4f7ab9654c51a11f,,4.5,2026-05-13 23:47:33+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,93.33333333333334,89.08529938524453,85.2210303386658,0.6233333333333333,35.528316876114175,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_7668314606b9e57f671e,entity_1ff77fee55b74a191c0d,,4.0,2026-03-25 18:24:04+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,90.54166666666667,88.48653737935082,87.47085841116832,0.6233333333333333,36.337133910549035,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_c19e9573dd43a7cb01e4,entity_c6fb0843e8a65c0ee1f3,,4.0,2026-05-11 02:53:47+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,93.87500000000001,88.90641877756127,88.97615843718857,0.6233333333333333,36.50803078661497,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_52840f3071e7b38b4f31,entity_59faa6b0172eba57776f,,4.0,2026-02-24 02:10:41+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,91.04166666666666,87.49196675608351,87.27250120932314,0.6233333333333333,36.32353184600297,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_94a9af1c946317ae1928,entity_bab9a71d79e9bda9ddd7,,5.0,2026-02-17 22:24:49+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,85.625,98.84703794686547,86.0445885853052,0.6233333333333333,35.792601935826305,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_aaee6316f46b54dd7ed6,entity_9abddfa5a22bc98d2c41,,4.5,2026-01-23 15:57:15+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,95.625,77.41846651829404,81.46093694283005,0.6233333333333333,35.18422069832772,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_5a974f881b15c3846310,entity_bd8fc430437cad91c9c1,,3.5,2026-04-16 04:29:10+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,,75.6749785936106,76.83534476748179,0.3733333333333333,54.895687739696356,Low,C_Watch,downweight_and_monitor,0.9999999999999998,True
injected_24968c63119a6c08d306,entity_411a97c9cef98d82e3f0,,4.5,2026-02-19 13:34:24+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,90.41666666666667,73.80497224466858,77.92277079030647,0.6233333333333333,34.60528749380231,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_c3a90cc0acbd88f81851,entity_0e36b1d6e25aa24527be,,3.5,2026-06-06 21:16:30+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,94.16666666666667,86.3133148046818,88.05312208442942,0.6233333333333333,36.439287137092386,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_efa2e0bbd793c6f9edcc,entity_a2452344a6b18b50463b,,4.0,2026-01-28 14:56:28+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,91.875,77.48128049933396,83.59174468923642,0.6233333333333333,36.132025153441624,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_6fbb7a9a28eb703fbdf0,entity_e1b1994651af03e0fa65,,4.5,2026-06-03 22:56:07+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,93.75,77.98745662017288,80.9371361815515,0.6233333333333333,35.0322201537067,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_83b1ccdb34f84433730c,entity_656575535ab9679161ed,,4.0,2026-05-28 14:35:39+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.91666666666669,77.48128049933396,84.00952543789954,0.6233333333333333,36.1913664591699,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_615287fd0a89f2576dd3,entity_b1008e8c49976baeefe2,,4.0,2026-02-26 07:17:33+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.5,78.28744328688516,84.16574045964465,0.6233333333333333,36.177145442419075,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_551f3561bea702e6d0c3,entity_b1008e8c49976baeefe2,,4.0,2026-02-21 00:55:19+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.5,88.77977563543834,88.37389514489327,0.6233333333333333,36.436764441445554,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_a320cdbc42874c93e0b0,entity_6a65a3c7597f7e1904fc,,4.0,2026-05-23 02:12:11+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,86.66666666666667,96.70639429817555,89.21344808449376,0.6233333333333333,36.589269200933444,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_3728d32c703de8d6fc97,entity_e48305570b38ba88620f,,4.5,2026-04-16 20:58:15+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,89.58333333333333,86.38926430789631,82.63572215256357,0.6233333333333333,35.09537355222544,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_bcb6e5591d54b209c728,entity_06d32740116760908884,,4.5,2026-04-15 23:52:03+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,88.95833333333334,88.76503253278412,83.33790192190361,0.6233333333333333,35.20114208330703,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_0220613497e3024e4188,entity_19bd4527da145f91d5ce,,4.0,2026-01-11 15:04:34+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,89.16666666666669,88.33861366189655,86.86006012876688,0.6233333333333333,36.27359993487471,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_ba4347b46bda92340aad,entity_82dac7922f80bb4f037e,,4.0,2026-06-21 00:18:35+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,91.125,99.24497292487816,92.01969619680762,0.6233333333333333,36.87571857776646,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_bf305ad96c3a1f91d255,entity_628a2f2b37a4e8c81310,,4.5,2026-04-08 16:48:29+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,,77.65069095988183,72.13158072703841,0.3733333333333333,52.37129539757735,Low,C_Watch,downweight_and_monitor,0.9999999999999998,True
injected_48079325cb07d6826237,entity_bfdc77f6ac6c51e1e4bb,,4.5,2026-01-22 05:20:45+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,91.04166666666667,88.872114672898,84.21641080162843,0.6233333333333333,35.34985202121564,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_9dd7b44da95b382a0fbf,entity_ebc49b6ed24209b9263e,,4.0,2026-03-09 23:59:15+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,,84.40510108401963,82.6814089351664,0.3733333333333333,55.30111905927716,Low,C_Watch,downweight_and_monitor,0.9999999999999998,True
injected_765ec5abb5b9fda6300e,entity_205ab08c2a72b61f8566,,4.0,2026-01-30 10:26:16+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.875,88.61200462505742,88.45700837602391,0.6233333333333333,36.44863955178809,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_46eba5ab163e391d86b2,entity_21dc4f1d7793ad09ac6a,,5.0,2026-01-16 17:16:13+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,85.20833333333333,97.94624842036684,85.51619706398225,0.6233333333333333,35.69455415826312,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_d179e4acc9a6aa01d9ee,entity_1f80c0de75b42412bc0b,,4.5,2026-05-19 00:28:12+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,93.12500000000001,78.27049550879379,80.79998600319092,0.6233333333333333,34.986949246485345,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_1aec7b9c86305b73354c,entity_b81ddde6775bd5ec6a32,,4.0,2026-02-02 04:25:10+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,91.125,97.77419457767147,91.42981183295468,0.6233333333333333,36.792363215415826,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_e22fdd957f0599de1130,entity_fd85c2f9d2cf4d4133bb,,2.5,2026-05-10 00:10:30+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,89.41666666666667,87.99665388224717,86.82317786420163,0.6233333333333333,36.2709762586167,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_4e0649e56a4ce1dda5d9,entity_c9d3682a8d2135825768,,4.0,2026-02-21 06:14:47+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,91.37499999999999,78.06548992115262,83.62551852151664,0.6233333333333333,36.111787468625614,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_5ae5c7170f722123f618,entity_41388a95b595885c1f0b,,4.5,2026-04-28 15:55:10+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,,77.98745662017288,72.35709344598331,0.3733333333333333,52.40409756917725,Low,C_Watch,downweight_and_monitor,0.9999999999999998,True
injected_312f9438445c03d71f3d,entity_120d096f62a9889d0b25,,4.5,2026-03-08 03:30:27+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.08333333333333,88.03203938801826,84.29726296009912,0.6233333333333333,35.373010942493956,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_8f7f68206df946d39180,entity_06e7df81ac3cf211adb7,,4.0,2026-05-29 06:11:02+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,90.08333333333333,87.28656961918792,86.80576438971262,0.6233333333333333,36.27365959765697,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_42c7252dfa04d822396a,entity_bc085b7fccbb22f8c42f,,3.5,2026-04-01 04:49:59+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,90.0,87.7637575659042,86.96372746994642,0.6233333333333333,36.28709702182839,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_fc8e505b48e9cd3dd371,entity_93d429fed3b37eec2f44,,3.5,2026-04-26 20:28:05+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,88.70833333333334,98.63731755719786,90.80673281404816,0.6233333333333333,36.76122906318653,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_a226a9ea9f8a0a052550,entity_721c68727012088bb136,,4.5,2026-05-03 20:29:17+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,91.04166666666666,88.39063316694696,84.0233032457657,0.6233333333333333,35.319835366912336,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_e8ff81b4975fa4a61607,entity_61957bcac3b1fb5da015,,5.0,2026-06-22 14:10:41+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,81.66666666666667,99.39906683536186,84.67842370101232,0.6233333333333333,35.67951255877992,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_7f396a6304297a766ce6,entity_d3e5b17ddcb664e070a6,,4.5,2026-03-17 03:23:11+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.08333333333333,78.24318414430897,80.37125149871838,0.6233333333333333,34.895520678604946,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_1d519d08dedd58ad2ce3,entity_6f0fbfd865ea5150ef73,,5.0,2026-05-13 05:55:00+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,85.0,99.79958509953025,86.17595776418146,0.6233333333333333,35.84958108289239,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_9926543af3288c35dec7,entity_ebc49b6ed24209b9263e,,5.0,2026-03-05 20:28:28+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,,88.82159380100931,79.61209602243629,0.3733333333333333,53.58791878095544,Low,C_Watch,downweight_and_monitor,0.9999999999999998,True
injected_86bc403f2568f7f56acd,entity_4ece12940a354eaf00b5,,4.0,2026-05-11 09:23:37+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,94.04166666666667,88.90641877756127,89.04300335697467,0.6233333333333333,36.516367256324116,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_d4b6bfbc22e553b65d4a,entity_411a97c9cef98d82e3f0,,4.0,2026-03-15 01:24:46+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.75000000000001,88.16457840475815,88.22742566734775,0.6233333333333333,36.426936996094724,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_6ff89eb6cd8070d3ead5,entity_6a65a3c7597f7e1904fc,,3.5,2026-03-19 19:25:18+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,95.0,86.3133148046818,88.3873466833599,0.6233333333333333,36.48394464409175,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_42bc276f32057b6169ef,entity_939487a272567e1d9b77,,4.5,2026-05-10 07:44:59+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,94.16666666666669,66.56808245367574,76.52428558001522,0.6233333333333333,34.84658847544524,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_f62091c2d2d7118c1fea,entity_939487a272567e1d9b77,,4.0,2026-04-22 14:01:43+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,89.5,88.25510595196474,86.9602575713076,0.6233333333333333,36.284144474808755,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_4a9be2c41077dec549ff,entity_fd6fea4fd034e1ecfcab,,3.5,2026-01-06 11:25:58+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,87.375,98.25447206224226,90.11842579735473,0.6233333333333333,36.69955730409187,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_75cbf94384babdf10ad2,entity_2b5501224352e6d5c9b6,,4.5,2026-05-02 23:08:00+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.5,88.80804551972712,84.77560766532993,0.6233333333333333,35.45022112421333,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_fc2e73273536bb12bb2c,entity_302ca990f91e47082ba6,,4.0,2026-01-22 18:14:14+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,94.125,78.15782895861227,84.76549407129991,0.6233333333333333,36.27003735160925,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_904840398a01171573db,entity_e48305570b38ba88620f,,4.5,2026-05-28 09:13:26+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,89.58333333333333,77.48128049933396,79.06300137372841,0.6233333333333333,34.656347560867964,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_10e9c6a857a07c984ae4,entity_c6fb0843e8a65c0ee1f3,,4.0,2026-06-08 03:41:31+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,93.87500000000001,74.64518104691481,83.2564106842555,0.6233333333333333,36.22841690654284,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_1e55920f778a09f3d1ef,entity_325c6e6aa5d357c6849a,,4.5,2026-01-01 12:43:58+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,93.75,66.88295492124206,76.4834590295739,0.6233333333333333,34.805815109356956,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_90c11bb6bbb565f62b1c,entity_3258b74f0857f53a82a4,,4.0,2026-01-22 20:35:32+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,88.66666666666667,99.5864003871837,91.17066977794622,0.6233333333333333,36.816899880541484,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_d96d0eba5a70ab7556e7,entity_628a2f2b37a4e8c81310,,5.0,2026-04-27 02:30:16+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,,67.36553824203891,65.24420167491147,0.3733333333333333,51.51736850856346,Low,C_Watch,downweight_and_monitor,0.9999999999999998,True
injected_d120e7d10fa6aa22f3ab,entity_e48305570b38ba88620f,,4.0,2026-04-26 21:46:01+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,94.58333333333334,87.92303184291215,88.86584282168756,0.6233333333333333,36.51091600105194,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_aa5e052de9ba45503391,entity_28aaa67ce7dd790e6314,,4.0,2026-02-07 06:57:19+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,93.33333333333333,78.3185580010941,84.51244422202792,0.6233333333333333,36.22529441157986,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_e3a7362c8a56b7d84ab3,entity_bd8fc430437cad91c9c1,,4.5,2026-06-02 23:09:37+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,,87.17600101157007,78.5101365652225,0.3733333333333333,53.3937873424819,Low,C_Watch,downweight_and_monitor,0.9999999999999998,True
injected_dfcddca4e9901a731450,entity_888fdc608358ed2b8558,,3.5,2026-06-02 22:55:59+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,,87.17600101157007,84.5369222795082,0.3733333333333333,55.468105872889055,Low,C_Watch,downweight_and_monitor,0.9999999999999998,True
injected_9ab109f00ee248bb0746,entity_d969a65388999b80a178,,3.5,2026-01-26 15:12:04+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,85.29166666666667,98.10610856799941,89.22336022479743,0.6233333333333333,36.63673678301423,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_cb915e33bcde4a6bfc12,entity_e1b1994651af03e0fa65,,4.5,2026-04-30 01:15:17+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,93.75,66.8265345233933,76.46083052776291,0.6233333333333333,34.80548878149652,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_ba5e5b4fe2f2dd2b7c5f,entity_4ece12940a354eaf00b5,,4.0,2026-03-24 18:26:05+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,94.04166666666667,66.98702914309624,80.25180430571864,0.6233333333333333,36.27885607300223,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_d6ac70f0e6a48665f391,entity_72f454ead2a8d3e432f5,,4.0,2026-05-19 10:49:18+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,93.5,78.27049550879379,84.56001274115881,0.6233333333333333,36.23441784195145,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_bba4fc3c5bb0ef359ab1,entity_77d859ac9281d8e4b9c4,,4.5,2026-04-21 17:19:39+00:00,provenance_missing,1,26.66666666666666,73.63957602853695,,92.08333333333334,88.59251101756031,84.52205104681384,0.6233333333333333,35.40680755841105,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_889749197a7a6004dd44,entity_2b2af8fe8416b9371602,,3.5,2026-05-22 22:36:40+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,84.08333333333334,98.90985192790538,89.06109151887738,0.6233333333333333,36.66022072269297,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_0447bf2f7eef3833963c,entity_2b2af8fe8416b9371602,,4.0,2026-03-03 03:42:15+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,92.41666666666669,87.5872045731978,87.86216878303209,0.6233333333333333,36.39114072044807,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
injected_634425eb53515c0904ed,entity_6f0fbfd865ea5150ef73,,4.0,2026-05-02 22:14:36+00:00,provenance_missing,1,26.66666666666666,98.63957602853695,,90.33333333333333,78.0937598054414,83.21907596173942,0.6233333333333333,36.05656659931181,Medium,B_Standard,normal_use_with_monitoring,0.9999999999999998,True
