album_id,rating,has_review,user_age_days,timestamp,is_verified_user,is_synthetic,collection_date,source,provenance_status
2024/example-album-1,6.1,False,54,2023-07-12 12:27:59.151943,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.1,False,326,2023-07-15 07:32:51.731448,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.7,False,581,2023-07-18 02:37:44.310954,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.2,False,430,2023-07-20 21:42:36.890459,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.0,False,4,2023-07-23 16:47:29.469964,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.7,False,213,2023-07-26 11:52:22.049469,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.8,False,50,2023-07-29 06:57:14.628975,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.9,False,116,2023-08-01 02:02:07.208480,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.5,False,413,2023-08-03 21:06:59.787985,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.9,True,57,2023-08-06 16:11:52.367491,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.0,False,793,2023-08-09 11:16:44.946996,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.3,False,8,2023-08-12 06:21:37.526501,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.5,False,56,2023-08-15 01:26:30.106007,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.1,False,15,2023-08-17 20:31:22.685512,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.7,False,204,2023-08-20 15:36:15.265017,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.0,True,85,2023-08-23 10:41:07.844522,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.8,True,210,2023-08-26 05:46:00.424028,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.9,False,625,2023-08-29 00:50:53.003533,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.8,False,292,2023-08-31 19:55:45.583038,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.0,False,14,2023-09-03 15:00:38.162544,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.3,False,1,2023-09-06 10:05:30.742049,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.0,False,325,2023-09-09 05:10:23.321554,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.8,False,31,2023-09-12 00:15:15.901060,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.1,False,220,2023-09-14 19:20:08.480565,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.8,False,722,2023-09-17 14:25:01.060070,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.7,False,244,2023-09-20 09:29:53.639575,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.7,False,392,2023-09-23 04:34:46.219081,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.4,False,144,2023-09-25 23:39:38.798586,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.8,True,149,2023-09-28 18:44:31.378091,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.0,False,10,2023-10-01 13:49:23.957597,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.9,True,48,2023-10-04 08:54:16.537102,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.3,False,13,2023-10-07 03:59:09.116607,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.4,False,113,2023-10-09 23:04:01.696113,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.5,False,332,2023-10-12 18:08:54.275618,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.6,False,41,2023-10-15 13:13:46.855123,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.6,True,539,2023-10-18 08:18:39.434628,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.6,False,221,2023-10-21 03:23:32.014134,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.1,False,271,2023-10-23 22:28:24.593639,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.7,False,509,2023-10-26 17:33:17.173144,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.3,True,203,2023-10-29 12:38:09.752650,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.5,False,273,2023-11-01 07:43:02.332155,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.9,False,228,2023-11-04 02:47:54.911660,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,10.0,False,20,2023-11-06 21:52:47.491166,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.7,False,61,2023-11-09 16:57:40.070671,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,10.0,False,473,2023-11-12 12:02:32.650176,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.6,False,1033,2023-11-15 07:07:25.229681,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.0,False,52,2023-11-18 02:12:17.809187,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.5,True,157,2023-11-20 21:17:10.388692,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.4,False,90,2023-11-23 16:22:02.968197,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.3,False,312,2023-11-26 11:26:55.547703,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.6,False,236,2023-11-29 06:31:48.127208,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.3,True,12,2023-12-02 01:36:40.706713,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.5,False,1031,2023-12-04 20:41:33.286219,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.4,False,773,2023-12-07 15:46:25.865724,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.1,True,379,2023-12-10 10:51:18.445229,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.1,True,232,2023-12-13 05:56:11.024734,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.8,True,101,2023-12-16 01:01:03.604240,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.7,False,151,2023-12-18 20:05:56.183745,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.5,False,120,2023-12-21 15:10:48.763250,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.0,False,153,2023-12-24 10:15:41.342756,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.1,False,22,2023-12-27 05:20:33.922261,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.4,False,562,2023-12-30 00:25:26.501766,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.5,False,257,2024-01-01 19:30:19.081272,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.2,True,172,2024-01-04 14:35:11.660777,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.7,True,362,2024-01-07 09:40:04.240282,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.2,False,367,2024-01-10 04:44:56.819787,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.2,False,8,2024-01-12 23:49:49.399293,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.7,False,51,2024-01-15 18:54:41.978798,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.8,False,197,2024-01-18 13:59:34.558303,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.1,False,506,2024-01-21 09:04:27.137809,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.9,False,529,2024-01-24 04:09:19.717314,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.1,False,111,2024-01-26 23:14:12.296819,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.7,True,419,2024-01-29 18:19:04.876325,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.2,False,6,2024-02-01 13:23:57.455830,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.9,False,356,2024-02-04 08:28:50.035335,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.4,False,178,2024-02-07 03:33:42.614840,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.1,True,95,2024-02-09 22:38:35.194346,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,3.5,False,234,2024-02-12 17:43:27.773851,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.4,False,270,2024-02-15 12:48:20.353356,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.8,False,840,2024-02-18 07:53:12.932862,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.0,True,1027,2024-02-21 02:58:05.512367,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.9,False,168,2024-02-23 22:02:58.091872,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.7,False,520,2024-02-26 17:07:50.671378,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.3,False,152,2024-02-29 12:12:43.250883,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.4,False,288,2024-03-03 07:17:35.830388,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.8,False,72,2024-03-06 02:22:28.409894,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.4,False,46,2024-03-08 21:27:20.989399,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.0,False,230,2024-03-11 16:32:13.568904,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.9,False,117,2024-03-14 11:37:06.148409,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.4,False,103,2024-03-17 06:41:58.727915,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.9,False,19,2024-03-20 01:46:51.307420,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.0,False,39,2024-03-22 20:51:43.886925,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.0,True,328,2024-03-25 15:56:36.466431,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.1,True,326,2024-03-28 11:01:29.045936,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.8,False,188,2024-03-31 06:06:21.625441,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.9,False,256,2024-04-03 01:11:14.204947,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.4,False,15,2024-04-05 20:16:06.784452,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.0,False,503,2024-04-08 15:20:59.363957,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.2,False,254,2024-04-11 10:25:51.943462,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.5,False,340,2024-04-14 05:30:44.522968,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.2,False,53,2024-04-17 00:35:37.102473,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.6,True,313,2024-04-19 19:40:29.681978,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.7,False,319,2024-04-22 14:45:22.261484,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.0,True,118,2024-04-25 09:50:14.840989,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.2,False,1034,2024-04-28 04:55:07.420494,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.8,False,118,2024-05-01 00:00:00.000000,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.2,False,659,2024-05-03 19:04:52.579505,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.5,False,503,2024-05-06 14:09:45.159010,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.7,False,696,2024-05-09 09:14:37.738515,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.3,True,173,2024-05-12 04:19:30.318021,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.4,False,64,2024-05-14 23:24:22.897526,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.9,True,53,2024-05-17 18:29:15.477031,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.9,False,405,2024-05-20 13:34:08.056537,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.7,False,222,2024-05-23 08:39:00.636042,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,10.0,True,177,2024-05-26 03:43:53.215547,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.3,True,161,2024-05-28 22:48:45.795053,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.8,False,11,2024-05-31 17:53:38.374558,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,10.0,True,125,2024-06-03 12:58:30.954063,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.0,True,762,2024-06-06 08:03:23.533568,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.4,False,291,2024-06-09 03:08:16.113074,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.2,False,71,2024-06-11 22:13:08.692579,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.5,False,524,2024-06-14 17:18:01.272084,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.7,False,331,2024-06-17 12:22:53.851590,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,2.8,False,915,2024-06-20 07:27:46.431095,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.2,False,97,2024-06-23 02:32:39.010600,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.5,False,73,2024-06-25 21:37:31.590106,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.6,False,658,2024-06-28 16:42:24.169611,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.0,False,155,2024-07-01 11:47:16.749116,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.1,False,123,2024-07-04 06:52:09.328621,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.9,False,351,2024-07-07 01:57:01.908127,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.6,True,132,2024-07-09 21:01:54.487632,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.5,False,69,2024-07-12 16:06:47.067137,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.9,True,378,2024-07-15 11:11:39.646643,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.4,False,246,2024-07-18 06:16:32.226148,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,10.0,True,46,2024-07-21 01:21:24.805653,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.0,False,364,2024-07-23 20:26:17.385159,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.0,False,48,2024-07-26 15:31:09.964664,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.4,False,13,2024-07-29 10:36:02.544169,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.1,True,294,2024-08-01 05:40:55.123674,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.3,True,73,2024-08-04 00:45:47.703180,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.3,False,258,2024-08-06 19:50:40.282685,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.5,False,1904,2024-08-09 14:55:32.862190,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.7,False,901,2024-08-12 10:00:25.441696,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.4,False,80,2024-08-15 05:05:18.021201,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.6,True,106,2024-08-18 00:10:10.600706,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.6,False,355,2024-08-20 19:15:03.180212,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.1,False,1,2024-08-23 14:19:55.759717,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.5,True,260,2024-08-26 09:24:48.339222,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.7,False,92,2024-08-29 04:29:40.918727,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.1,True,297,2024-08-31 23:34:33.498233,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.5,False,341,2024-09-03 18:39:26.077738,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.8,False,325,2024-09-06 13:44:18.657243,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.4,False,14,2024-09-09 08:49:11.236749,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.6,False,40,2024-09-12 03:54:03.816254,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.5,True,613,2024-09-14 22:58:56.395759,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.4,False,45,2024-09-17 18:03:48.975265,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.2,False,191,2024-09-20 13:08:41.554770,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.8,False,546,2024-09-23 08:13:34.134275,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.4,False,6,2024-09-26 03:18:26.713780,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,1.6,False,64,2024-09-28 22:23:19.293286,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.5,False,324,2024-10-01 17:28:11.872791,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.0,False,39,2024-10-04 12:33:04.452296,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.9,False,241,2024-10-07 07:37:57.031802,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.4,False,536,2024-10-10 02:42:49.611307,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.0,False,265,2024-10-12 21:47:42.190812,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.1,False,588,2024-10-15 16:52:34.770318,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.6,True,108,2024-10-18 11:57:27.349823,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.5,False,381,2024-10-21 07:02:19.929328,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.0,True,565,2024-10-24 02:07:12.508833,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.5,False,96,2024-10-26 21:12:05.088339,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.4,True,564,2024-10-29 16:16:57.667844,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.3,True,30,2024-11-01 11:21:50.247349,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,10.0,False,256,2024-11-04 06:26:42.826855,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.9,False,50,2024-11-07 01:31:35.406360,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.0,False,365,2024-11-09 20:36:27.985865,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,3.9,False,232,2024-11-12 15:41:20.565371,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.9,False,335,2024-11-15 10:46:13.144876,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.4,False,506,2024-11-18 05:51:05.724381,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.2,False,206,2024-11-21 00:55:58.303886,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.2,False,78,2024-11-23 20:00:50.883392,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,3.3,False,580,2024-11-26 15:05:43.462897,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.8,True,828,2024-11-29 10:10:36.042402,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.6,False,589,2024-12-02 05:15:28.621908,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.0,False,43,2024-12-05 00:20:21.201413,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.4,True,471,2024-12-07 19:25:13.780918,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.3,False,308,2024-12-10 14:30:06.360424,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,8.0,False,166,2024-12-13 09:34:58.939929,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.2,True,37,2024-12-16 04:39:51.519434,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.7,False,357,2024-12-18 23:44:44.098939,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.8,True,324,2024-12-21 18:49:36.678445,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.2,True,81,2024-12-24 13:54:29.257950,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.3,False,145,2024-12-27 08:59:21.837455,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.0,True,52,2024-12-30 04:04:14.416961,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.1,True,797,2025-01-01 23:09:06.996466,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,10.0,False,196,2025-01-04 18:13:59.575971,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.8,True,281,2025-01-07 13:18:52.155477,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,10.0,False,253,2025-01-10 08:23:44.734982,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,3.8,False,465,2025-01-13 03:28:37.314487,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.3,True,315,2025-01-15 22:33:29.893992,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,4.4,False,89,2025-01-18 17:38:22.473498,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,5.7,True,187,2025-01-21 12:43:15.053003,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,6.4,False,111,2025-01-24 07:48:07.632508,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,10.0,True,175,2025-01-27 02:53:00.212014,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,7.1,False,328,2025-01-29 21:57:52.791519,False,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
2024/example-album-1,9.2,True,197,2025-02-01 17:02:45.371024,True,True,2026-08-08T00:56:44.307745,synthetic,illustrative_synthetic
